,participant,run_id,glacier_id,run_code,S_km2,start_date_yyyy-mm-dd,end_date_yyyy-mm-dd,dh_m,dh_sigma_m,dV_km3,dV_sigma_km3,start_date,end_date,color,sensor,start_date_str,end_date_str,delta_t,dh_dt,sigma_dh_dt
50,Bolch,Bolch -  CLT1,RGI60-17.15889, CLT1,1.2852,2000-02-11/22,3/24/2014,-11.78470958,9.484931812000001,-0.015145708999999999,0.012191177,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.8351504024243306,0.6721713900529687
51,Bolch,Bolch -  CLT1,RGI60-17.15890, CLT1,17.8236,2000-02-11/22,3/24/2014,-9.642478187,6.68566985,-0.171863674,0.119164729,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.6833362743115541,0.4737952876818975
52,Bolch,Bolch -  CLT1,RGI60-17.15891, CLT1,1.4877,2000-02-11/22,3/24/2014,-6.26883167,9.302137936,-0.009326141,0.013839293999999999,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.4442550965206636,0.6592172838812572
53,Bolch,Bolch -  CLT1,RGI60-17.15892, CLT1,15.9066,2000-02-11/22,3/24/2014,-5.797195631,6.787620137999999,-0.092213672,0.107969199,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.4108315297288999,0.48102022805675204
54,Bolch,Bolch -  CLT1,RGI60-17.15893, CLT1,0.684,2000-02-11/22,3/24/2014,-5.88655583,10.31489608,-0.004026404,0.007055865,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.4171642446463912,0.7309887064842842
55,Bolch,Bolch -  CLT1,RGI60-17.15894, CLT1,0.7695,2000-02-11/22,3/24/2014,-9.165777463,10.15457079,-0.007053066,0.007815528,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.6495537870315774,0.719626888057334
56,Bolch,Bolch -  CLT1,RGI60-17.15895, CLT1,1.6731,2000-02-11/22,3/24/2014,-4.3926624389999995,9.157963448,-0.007349364000000001,0.015322779,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.31129607214682764,0.649000028983702
57,Bolch,Bolch -  CLT1,RGI60-17.15896, CLT1,65.3913,2000-02-11/22,3/24/2014,-17.53475523,5.62423116,-1.14662044,0.508004659,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-1.2426405408920256,0.39857400682770666
58,Bolch,Bolch - CLT2,RGI60-17.15831,CLT2,28.7712,2000-02-11/22,3/24/2014,-37.64543023,6.273153399,-1.0831042020000001,0.180712392,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-2.667829528814028,0.4445613657323923
59,Bolch,Bolch - CLT2,RGI60-17.15832,CLT2,1.0242,2000-02-11/22,3/24/2014,-8.588679037,9.775661249,-0.008796525,0.010013624,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.6086563869352445,0.6927745966622527
60,Bolch,Bolch - CLT2,RGI60-17.15833,CLT2,13.3875,2000-02-11/22,3/24/2014,-20.45977958,6.945064557,-0.273905299,0.09298766300000001,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-1.4499290825756692,0.4921778869701688
61,Bolch,Bolch - CLT2,RGI60-17.15834,CLT2,10.5183,2000-02-11/22,3/24/2014,-13.05485997,7.171476172,-0.137314934,0.07543678599999999,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.9251625153361468,0.5082230639935972
62,Bolch,Bolch - CLT2,RGI60-17.15835,CLT2,7.6293,2000-02-11/22,3/24/2014,-3.5187115689999997,7.484397659,-0.026845306,0.057101067,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.24936154454350987,0.5303989609914144
63,Bolch,Bolch - CLT2,RGI60-17.15836,CLT2,41.498999999999995,2000-02-11/22,3/24/2014,-8.593669594,5.974867977000001,-0.35662869399999997,0.24795505399999998,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.6090100541731664,0.42342268696143776
64,Bolch,Bolch - CLT2,RGI60-17.15837,CLT2,0.4356,2000-02-11/22,3/24/2014,-3.821804526,10.95288762,-0.0016647779999999998,0.004771245,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.27084092027968565,0.7762014363998837
65,Bolch,Bolch - CLT2,RGI60-17.15838,CLT2,5.1669,2000-02-11/22,3/24/2014,-7.378040271000001,7.882567909,-0.038121596,0.040729284,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.5228617013936264,0.5586162065894935
66,Bolch,Bolch - CLT2,RGI60-17.15839,CLT2,3.4785,2000-02-11/22,3/24/2014,-8.336562858999999,8.308491528,-0.028998733999999998,0.028902951,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.590789597254511,0.5888002581688009
67,Bolch,Bolch - CLT2,RGI60-17.15840,CLT2,66.3435,2000-02-11/22,3/24/2014,-1.61931178,5.6134277070000005,-0.107430811,0.37241459600000004,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.11475623353608849,0.39780839541749136
68,Bolch,Bolch - CLT2,RGI60-17.15841,CLT2,0.9846,2000-02-11/22,3/24/2014,2.624788622,9.827063465,0.0025800000000000003,0.009675772,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,0.18601165001658904,0.6964173322839058
69,Bolch,Bolch - CLT2,RGI60-17.15842,CLT2,0.1143,2000-02-11/22,3/24/2014,5.694388391,13.08600765,0.000650869,0.001496203,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,0.4035458594902503,0.9273698669310244
70,Bolch,Bolch - CLT2,RGI60-17.15843,CLT2,7.6707,2000-02-11/22,3/24/2014,1.756390836,7.479012579,0.013472747,0.057369312,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,0.12447065441385333,0.5300173349786088
71,Bolch,Bolch - CLT2,RGI60-17.15844,CLT2,49.8753,2000-02-11/22,3/24/2014,-5.463724236,5.830536844,-0.272504885,0.290801305,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.387199316491851,0.41319433105762515
72,Bolch,Bolch - CLT2,RGI60-17.15845,CLT2,0.5013,2000-02-11/22,3/24/2014,-2.469008186,10.75014504,-0.001237714,0.005389166999999999,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,-0.17497191306490104,0.7618336196856811
73,Bolch,Bolch - CLT2,RGI60-17.15846,CLT2,0.5895,2000-02-11/22,3/24/2014,2.097205012,10.52090191,0.0012363019999999999,0.006202095,2000-02-11 22:00:00,2014-03-24 00:00:00,blue,AST,2000-02-11,2014-03-24,5154 days 02:00:00.000000000,0.1486232306233993,0.7455877808745633
