,run_id,glacier_id,start_date_str,end_date_str
75,Bolch - CLT2,RGI60-17.15848,2000-02-11,2014-03-24
76,Bolch - CLT2,RGI60-17.15849,2000-02-11,2014-03-24
77,Bolch - CLT2,RGI60-17.15850,2000-02-11,2014-03-24
78,Bolch - CLT2,RGI60-17.15851,2000-02-11,2014-03-24
79,Bolch - CLT2,RGI60-17.15852,2000-02-11,2014-03-24
80,Bolch - CLT2,RGI60-17.15853,2000-02-11,2014-03-24
81,Bolch - CLT2,RGI60-17.15854,2000-02-11,2014-03-24
82,Bolch - CLT2,RGI60-17.15855,2000-02-11,2014-03-24
83,Bolch - CLT2,RGI60-17.15856,2000-02-11,2014-03-24
84,Bolch - CLT2,RGI60-17.15857,2000-02-11,2014-03-24
85,Bolch - CLT2,RGI60-17.15858,2000-02-11,2014-03-24
86,Bolch - CLT2,RGI60-17.15859,2000-02-11,2014-03-24
87,Bolch - CLT2,RGI60-17.15860,2000-02-11,2014-03-24
88,Bolch - CLT2,RGI60-17.15861,2000-02-11,2014-03-24
89,Bolch - CLT2,RGI60-17.15862,2000-02-11,2014-03-24
90,Bolch - CLT2,RGI60-17.15863,2000-02-11,2014-03-24
91,Bolch - CLT2,RGI60-17.15864,2000-02-11,2014-03-24
92,Bolch - CLT2,RGI60-17.15865,2000-02-11,2014-03-24
93,Bolch - CLT2,RGI60-17.15866,2000-02-11,2014-03-24
94,Bolch - CLT2,RGI60-17.15867,2000-02-11,2014-03-24
95,Bolch - CLT2,RGI60-17.15868,2000-02-11,2014-03-24
96,Bolch - CLT2,RGI60-17.15869,2000-02-11,2014-03-24
97,Bolch - CLT2,RGI60-17.15870,2000-02-11,2014-03-24
98,Bolch - CLT2,RGI60-17.15871,2000-02-11,2014-03-24
99,Bolch - CLT2,RGI60-17.15872,2000-02-11,2014-03-24
100,Bolch - CLT2,RGI60-17.15873,2000-02-11,2014-03-24
101,Bolch - CLT2,RGI60-17.15874,2000-02-11,2014-03-24
102,Bolch - CLT2,RGI60-17.15875,2000-02-11,2014-03-24
103,Bolch - CLT2,RGI60-17.15876,2000-02-11,2014-03-24
104,Bolch - CLT2,RGI60-17.15877,2000-02-11,2014-03-24
105,Bolch - CLT2,RGI60-17.15886,2000-02-11,2014-03-24
106,Bolch - CLT2,RGI60-17.15887,2000-02-11,2014-03-24
107,Bolch - CLT2,RGI60-17.15888,2000-02-11,2014-03-24
108,Bolch - CLT2,RGI60-17.15889,2000-02-11,2014-03-24
109,Bolch - CLT2,RGI60-17.15890,2000-02-11,2014-03-24
110,Bolch - CLT2,RGI60-17.15891,2000-02-11,2014-03-24
111,Bolch - CLT2,RGI60-17.15892,2000-02-11,2014-03-24
112,Bolch - CLT2,RGI60-17.15893,2000-02-11,2014-03-24
113,Bolch - CLT2,RGI60-17.15894,2000-02-11,2014-03-24
114,Bolch - CLT2,RGI60-17.15895,2000-02-11,2014-03-24
115,Bolch - CLT2,RGI60-17.15896,2000-02-11,2014-03-24
116,Bolch - CLT3,RGI60-17.15831,2000-02-11,2014-03-24
117,Bolch - CLT3,RGI60-17.15832,2000-02-11,2014-03-24
118,Bolch - CLT3,RGI60-17.15833,2000-02-11,2014-03-24
119,Bolch - CLT3,RGI60-17.15834,2000-02-11,2014-03-24
120,Bolch - CLT3,RGI60-17.15835,2000-02-11,2014-03-24
121,Bolch - CLT3,RGI60-17.15836,2000-02-11,2014-03-24
122,Bolch - CLT3,RGI60-17.15837,2000-02-11,2014-03-24
123,Bolch - CLT3,RGI60-17.15838,2000-02-11,2014-03-24
124,Bolch - CLT3,RGI60-17.15839,2000-02-11,2014-03-24
125,Bolch - CLT3,RGI60-17.15840,2000-02-11,2014-03-24
126,Bolch - CLT3,RGI60-17.15841,2000-02-11,2014-03-24
127,Bolch - CLT3,RGI60-17.15842,2000-02-11,2014-03-24
128,Bolch - CLT3,RGI60-17.15843,2000-02-11,2014-03-24
129,Bolch - CLT3,RGI60-17.15844,2000-02-11,2014-03-24
130,Bolch - CLT3,RGI60-17.15845,2000-02-11,2014-03-24
131,Bolch - CLT3,RGI60-17.15846,2000-02-11,2014-03-24
132,Bolch - CLT3,RGI60-17.15847,2000-02-11,2014-03-24
133,Bolch - CLT3,RGI60-17.15848,2000-02-11,2014-03-24
134,Bolch - CLT3,RGI60-17.15849,2000-02-11,2014-03-24
135,Bolch - CLT3,RGI60-17.15850,2000-02-11,2014-03-24
136,Bolch - CLT3,RGI60-17.15851,2000-02-11,2014-03-24
137,Bolch - CLT3,RGI60-17.15852,2000-02-11,2014-03-24
138,Bolch - CLT3,RGI60-17.15853,2000-02-11,2014-03-24
139,Bolch - CLT3,RGI60-17.15854,2000-02-11,2014-03-24
140,Bolch - CLT3,RGI60-17.15855,2000-02-11,2014-03-24
141,Bolch - CLT3,RGI60-17.15856,2000-02-11,2014-03-24
142,Bolch - CLT3,RGI60-17.15857,2000-02-11,2014-03-24
143,Bolch - CLT3,RGI60-17.15858,2000-02-11,2014-03-24
144,Bolch - CLT3,RGI60-17.15859,2000-02-11,2014-03-24
145,Bolch - CLT3,RGI60-17.15860,2000-02-11,2014-03-24
146,Bolch - CLT3,RGI60-17.15861,2000-02-11,2014-03-24
147,Bolch - CLT3,RGI60-17.15862,2000-02-11,2014-03-24
148,Bolch - CLT3,RGI60-17.15863,2000-02-11,2014-03-24
149,Bolch - CLT3,RGI60-17.15864,2000-02-11,2014-03-24
150,Bolch - CLT3,RGI60-17.15865,2000-02-11,2014-03-24
151,Bolch - CLT3,RGI60-17.15866,2000-02-11,2014-03-24
152,Bolch - CLT3,RGI60-17.15867,2000-02-11,2014-03-24
153,Bolch - CLT3,RGI60-17.15868,2000-02-11,2014-03-24
154,Bolch - CLT3,RGI60-17.15869,2000-02-11,2014-03-24
155,Bolch - CLT3,RGI60-17.15870,2000-02-11,2014-03-24
156,Bolch - CLT3,RGI60-17.15871,2000-02-11,2014-03-24
157,Bolch - CLT3,RGI60-17.15872,2000-02-11,2014-03-24
158,Bolch - CLT3,RGI60-17.15873,2000-02-11,2014-03-24
159,Bolch - CLT3,RGI60-17.15874,2000-02-11,2014-03-24
160,Bolch - CLT3,RGI60-17.15875,2000-02-11,2014-03-24
161,Bolch - CLT3,RGI60-17.15876,2000-02-11,2014-03-24
162,Bolch - CLT3,RGI60-17.15877,2000-02-11,2014-03-24
163,Bolch - CLT3,RGI60-17.15886,2000-02-11,2014-03-24
164,Bolch - CLT3,RGI60-17.15887,2000-02-11,2014-03-24
165,Bolch - CLT3,RGI60-17.15888,2000-02-11,2014-03-24
166,Bolch - CLT3,RGI60-17.15889,2000-02-11,2014-03-24
167,Bolch - CLT3,RGI60-17.15890,2000-02-11,2014-03-24
168,Bolch - CLT3,RGI60-17.15891,2000-02-11,2014-03-24
169,Bolch - CLT3,RGI60-17.15892,2000-02-11,2014-03-24
170,Bolch - CLT3,RGI60-17.15893,2000-02-11,2014-03-24
171,Bolch - CLT3,RGI60-17.15894,2000-02-11,2014-03-24
172,Bolch - CLT3,RGI60-17.15895,2000-02-11,2014-03-24
173,Bolch - CLT3,RGI60-17.15896,2000-02-11,2014-03-24
174,Bolch - CLT4,RGI60-17.15831,2000-02-11,2014-03-24
175,Bolch - CLT4,RGI60-17.15832,2000-02-11,2014-03-24
176,Bolch - CLT4,RGI60-17.15833,2000-02-11,2014-03-24
177,Bolch - CLT4,RGI60-17.15834,2000-02-11,2014-03-24
178,Bolch - CLT4,RGI60-17.15835,2000-02-11,2014-03-24
179,Bolch - CLT4,RGI60-17.15836,2000-02-11,2014-03-24
180,Bolch - CLT4,RGI60-17.15837,2000-02-11,2014-03-24
181,Bolch - CLT4,RGI60-17.15838,2000-02-11,2014-03-24
182,Bolch - CLT4,RGI60-17.15839,2000-02-11,2014-03-24
183,Bolch - CLT4,RGI60-17.15840,2000-02-11,2014-03-24
184,Bolch - CLT4,RGI60-17.15841,2000-02-11,2014-03-24
185,Bolch - CLT4,RGI60-17.15842,2000-02-11,2014-03-24
186,Bolch - CLT4,RGI60-17.15843,2000-02-11,2014-03-24
187,Bolch - CLT4,RGI60-17.15844,2000-02-11,2014-03-24
188,Bolch - CLT4,RGI60-17.15845,2000-02-11,2014-03-24
189,Bolch - CLT4,RGI60-17.15846,2000-02-11,2014-03-24
190,Bolch - CLT4,RGI60-17.15847,2000-02-11,2014-03-24
191,Bolch - CLT4,RGI60-17.15848,2000-02-11,2014-03-24
192,Bolch - CLT4,RGI60-17.15849,2000-02-11,2014-03-24
193,Bolch - CLT4,RGI60-17.15850,2000-02-11,2014-03-24
194,Bolch - CLT4,RGI60-17.15851,2000-02-11,2014-03-24
195,Bolch - CLT4,RGI60-17.15852,2000-02-11,2014-03-24
196,Bolch - CLT4,RGI60-17.15853,2000-02-11,2014-03-24
197,Bolch - CLT4,RGI60-17.15854,2000-02-11,2014-03-24
198,Bolch - CLT4,RGI60-17.15855,2000-02-11,2014-03-24
199,Bolch - CLT4,RGI60-17.15856,2000-02-11,2014-03-24
200,Bolch - CLT4,RGI60-17.15857,2000-02-11,2014-03-24
201,Bolch - CLT4,RGI60-17.15858,2000-02-11,2014-03-24
202,Bolch - CLT4,RGI60-17.15859,2000-02-11,2014-03-24
